YEARS,CO2EQ,KYOTO-CO2EQ,CO2,           CH4      ,           N2O    ,FGASSUMHFC134AEQ     ,MHALOSUMCFC12EQ      ,           CF4      ,          C2F6      ,         C6F14      ,         HFC23      ,         HFC32      ,      HFC43_10      ,        HFC125      ,       HFC134a      ,       HFC143a      ,      HFC227ea      ,      HFC245fa      ,           SF6      ,        CFC_11      ,        CFC_12      ,       CFC_113      ,       CFC_114      ,       CFC_115      ,      CARB_TET      ,           MCF      ,       HCFC_22      ,     HCFC_141B      ,     HCFC_142B      ,     HALON1211      ,     HALON1202      ,     HALON1301      ,     HALON2402      ,         CH3BR      ,         CH3CL
1775,2.791513E+02,2.7995991E+02,2.793018E+02,7.2803699E+02,2.7316621E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1776,2.792424E+02,2.8013666E+02,2.794568E+02,7.2860387E+02,2.731866E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1777,2.7934214E+02,2.8031916E+02,2.7961808E+02,7.2915429E+02,2.7320677E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1778,2.7944672E+02,2.8050367E+02,2.7978192E+02,7.2968703E+02,2.7322676E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1779,2.7955094E+02,2.8068501E+02,2.799432E+02,7.302009E+02,2.7324665E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1780,2.7965007E+02,2.8085856E+02,2.800974E+02,7.306922E+02,2.7326646E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1781,2.7971846E+02,2.8102237E+02,2.802428E+02,7.311541E+02,2.732862E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1782,2.7978173E+02,2.8117864E+02,2.8038168E+02,7.3158425E+02,2.7330585E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1783,2.7986798E+02,2.8133187E+02,2.8051832E+02,7.3198888E+02,2.7332543E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1784,2.7995858E+02,2.8148687E+02,2.806572E+02,7.3237758E+02,2.73345E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1785,2.8005821E+02,2.8164822E+02,2.808026E+02,7.3275995E+02,2.7336463E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1786,2.8016952E+02,2.8181853E+02,2.809568E+02,7.3314559E+02,2.7338432E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1787,2.8029117E+02,2.8199636E+02,2.8111808E+02,7.335441E+02,2.7340402E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1788,2.8041905E+02,2.8217749E+02,2.8128192E+02,7.3396508E+02,2.7342378E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1789,2.8054845E+02,2.8235709E+02,2.814432E+02,7.3441811E+02,2.7344363E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1790,2.8067599E+02,2.8253169E+02,2.815982E+02,7.3491094E+02,2.7346365E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1791,2.8077766E+02,2.8270123E+02,2.8174682E+02,7.3544542E+02,2.7348382E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1792,2.8087905E+02,2.8286748E+02,2.8189093E+02,7.3601824E+02,2.7350412E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1793,2.8100453E+02,2.8303101E+02,2.8203119E+02,7.3662566E+02,2.7352457E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1794,2.8112966E+02,2.8319137E+02,2.8216725E+02,7.3726478E+02,2.7354523E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1795,2.8125415E+02,2.8334838E+02,2.8229901E+02,7.3793271E+02,2.7356615E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1796,2.8137816E+02,2.8350228E+02,2.824268E+02,7.3862653E+02,2.7358733E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1797,2.8147794E+02,2.8365328E+02,2.8255093E+02,7.3934336E+02,2.7360876E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1798,2.8157703E+02,2.8380114E+02,2.8267123E+02,7.4008028E+02,2.7363046E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1799,2.8169873E+02,2.8394537E+02,2.827873E+02,7.4083442E+02,2.7365247E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1800,2.817953E+02,2.840859E+02,2.8289901E+02,7.4160809E+02,2.7367485E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1801,2.8189146E+02,2.8422354E+02,2.8300677E+02,7.4241328E+02,2.7369762E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1802,2.8196434E+02,2.8435894E+02,2.8311093E+02,7.4325995E+02,2.7372076E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1803,2.8206097E+02,2.8449185E+02,2.8321129E+02,7.4414594E+02,2.7374429E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1804,2.8220419E+02,2.8462153E+02,2.8330737E+02,7.4506346E+02,2.7376825E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1805,2.8232288E+02,2.847482E+02,2.8339963E+02,7.4600472E+02,2.7379267E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1806,2.8241845E+02,2.8487335E+02,2.8348978E+02,7.4696192E+02,2.7381758E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1807,2.8251428E+02,2.8499687E+02,2.8357796E+02,7.4792726E+02,2.7384297E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1808,2.8263057E+02,2.8511549E+02,2.8366116E+02,7.4889296E+02,2.7386887E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1809,2.8273903E+02,2.8522469E+02,2.8373511E+02,7.4985122E+02,2.7389529E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1810,2.828364E+02,2.8532127E+02,2.8379676E+02,7.5079817E+02,2.7392226E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1811,2.8290004E+02,2.8540595E+02,2.8384667E+02,7.5173895E+02,2.7394981E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1812,2.829574E+02,2.8548271E+02,2.8388853E+02,7.5268156E+02,2.7397794E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1813,2.8303571E+02,2.8555542E+02,2.8392613E+02,7.5362843E+02,2.7400668E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1814,2.8311463E+02,2.8562726E+02,2.8396267E+02,7.5457866E+02,2.7403605E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1815,2.8317382E+02,2.8570118E+02,2.8400107E+02,7.5553133E+02,2.7406606E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1816,2.8321462E+02,2.8577847E+02,2.8404267E+02,7.5648552E+02,2.7409675E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1817,2.8325897E+02,2.8585779E+02,2.8408613E+02,7.5744032E+02,2.7412813E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1818,2.8332685E+02,2.8593616E+02,2.8412853E+02,7.5839482E+02,2.7416024E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1819,2.834149E+02,2.8601032E+02,2.8416667E+02,7.5934809E+02,2.7419306E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1820,2.8349758E+02,2.860779E+02,2.841982E+02,7.6029954E+02,2.7422661E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1821,2.8357508E+02,2.8613912E+02,2.8422333E+02,7.6124938E+02,2.742609E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1822,2.8362677E+02,2.8619622E+02,2.8424427E+02,7.6219831E+02,2.7429596E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1823,2.8365484E+02,2.8625129E+02,2.8426307E+02,7.6314684E+02,2.7433183E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1824,2.8370645E+02,2.8630596E+02,2.8428133E+02,7.6409528E+02,2.743685E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1825,2.8376004E+02,2.8636145E+02,2.8430027E+02,7.6504391E+02,2.7440598E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1826,2.838156E+02,2.864179E+02,2.8432E+02,7.6599304E+02,2.744443E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1827,2.8387272E+02,2.864748E+02,2.8434E+02,7.6694296E+02,2.7448351E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1828,2.8393097E+02,2.8653189E+02,2.8436E+02,7.6789398E+02,2.7452361E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
1829,2.840128E+02,2.8658918E+02,2.8438E+02,7.6884639E+02,2.7456461E+02,0E+00,0E+00,3.5E+01,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,5.8E+00,4.8E+02
